java.lang.security.audit.object-deserialization.object-deserialization,WARNING,src/main/java/org/owasp/webgoat/lessons/deserialization/SerializationHelper.java,22,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,WARNING,src/main/java/org/owasp/webgoat/lessons/hijacksession/HijackSessionAssignment.java,70,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
java.lang.security.audit.crypto.weak-random.weak-random,WARNING,src/main/java/org/owasp/webgoat/lessons/hijacksession/cas/HijackSessionAuthenticationProvider.java,25,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead."
java.lang.security.audit.crypto.weak-random.weak-random,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTSecretKeyEndpoint.java,38,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTSecretKeyEndpoint.java,43,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.servlets.security.cookie-issecure-false.cookie-issecure-false,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,114,Default session middleware settings: `setSecure` not set to true. This ensures that the cookie is sent only over HTTPS to prevent cross-site scripting attacks.
java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,115,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,115,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);'
java.servlets.security.cookie-issecure-false.cookie-issecure-false,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,119,Default session middleware settings: `setSecure` not set to true. This ensures that the cookie is sent only over HTTPS to prevent cross-site scripting attacks.
java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,120,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,WARNING,src/main/java/org/owasp/webgoat/lessons/jwt/JWTVotesEndpoint.java,120,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);'
java.spring.security.injection.tainted-url-host.tainted-url-host,ERROR,src/main/java/org/owasp/webgoat/lessons/jwt/claimmisuse/JWTHeaderJKUEndpoint.java,57,"User data flows into the host portion of this manually-constructed URL. This could allow an attacker to send data to their own server, potentially exposing sensitive data such as cookies or authorization information sent with this request. They could also probe internal servers or other resources that the server running this code can access. (This is called server-side request forgery, or SSRF.) Do not allow arbitrary hosts. Instead, create an allowlist for approved hosts, hardcode the correct host, or ensure that the user data can only affect the path or parameters."
java.spring.security.audit.spring-unvalidated-redirect.spring-unvalidated-redirect,WARNING,src/main/java/org/owasp/webgoat/lessons/openredirect/OpenRedirectRealRedirect.java,18,Application redirects a user to a destination URL specified by a user supplied parameter that is not validated.
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,ERROR,src/main/java/org/owasp/webgoat/lessons/pathtraversal/ProfileUploadRetrieval.java,100,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path."
java.servlets.security.cookie-issecure-false.cookie-issecure-false,WARNING,src/main/java/org/owasp/webgoat/lessons/spoofcookie/SpoofCookieAssignment.java,58,Default session middleware settings: `setSecure` not set to true. This ensures that the cookie is sent only over HTTPS to prevent cross-site scripting attacks.
java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,WARNING,src/main/java/org/owasp/webgoat/lessons/spoofcookie/SpoofCookieAssignment.java,60,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,WARNING,src/main/java/org/owasp/webgoat/lessons/spoofcookie/SpoofCookieAssignment.java,60,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);'
java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,WARNING,src/main/java/org/owasp/webgoat/lessons/spoofcookie/SpoofCookieAssignment.java,77,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
java.spring.security.injection.tainted-sql-string.tainted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionChallenge.java,55,"User data flows into this manually-constructed SQL string. User data can be safely inserted into SQL strings using prepared statements or an object-relational mapper (ORM). Manually-constructed SQL strings is a possible indicator of SQL injection, which could let an attacker steal or manipulate data from the database. Instead, use prepared statements (`connection.PreparedStatement`) or a safe library."
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionChallenge.java,57,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionChallenge.java,57,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson10.java,56,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson10.java,56,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2.java,49,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5a.java,52,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,69,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,62,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,62,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,142,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,142,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,65,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,65,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,WARNING,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,94,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.spring.security.injection.tainted-sql-string.tainted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/Servers.java,51,"User data flows into this manually-constructed SQL string. User data can be safely inserted into SQL strings using prepared statements or an object-relational mapper (ORM). Manually-constructed SQL strings is a possible indicator of SQL injection, which could let an attacker steal or manipulate data from the database. Instead, use prepared statements (`connection.PreparedStatement`) or a safe library."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/lessons/xxe/SimpleXXE.java,77,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/webwolf/FileServer.java,56,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.spring.security.injection.tainted-file-path.tainted-file-path,ERROR,src/main/java/org/owasp/webgoat/webwolf/FileServer.java,79,"Detected user input controlling a file path. An attacker could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path."
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/authbypass/html/AuthBypass.html,23,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/authbypass/html/AuthBypass.html,43,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge1.html,15,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge1.html,37,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge5.html,69,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge6.html,102,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge7.html,60,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/challenges/html/Challenge8.html,234,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/chromedevtools/html/ChromeDevTools.html,25,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/chromedevtools/html/ChromeDevTools.html,46,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/chromedevtools/html/ChromeDevTools.html,67,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cia/html/CIA.html,30,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
html.security.plaintext-http-link.plaintext-http-link,WARNING,src/main/resources/lessons/clientsidefiltering/html/ClientSideFiltering.html,96,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/lessons/clientsidefiltering/js/clientSideFiltering.js,6,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/lessons/clientsidefiltering/js/clientSideFiltering.js,38,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cryptography/html/Cryptography.html,31,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cryptography/html/Cryptography.html,48,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cryptography/html/Cryptography.html,65,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cryptography/html/Cryptography.html,90,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/cryptography/html/Cryptography.html,113,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/csrf/html/CSRF.html,16,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/csrf/html/CSRF.html,35,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/csrf/html/CSRF.html,93,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/csrf/html/CSRF.html,213,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/csrf/html/CSRF.html,237,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/deserialization/html/InsecureDeserialization.html,26,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
html.security.audit.missing-integrity.missing-integrity,WARNING,src/main/resources/lessons/hijacksession/html/HijackSession.html,5,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/hijacksession/templates/hijackform.html,3,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/httpbasics/html/HttpBasics.html,26,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/httpproxies/html/HttpProxies.html,25,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/idor/html/IDOR.html,23,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/idor/html/IDOR.html,81,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/idor/html/IDOR.html,108,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/insecurelogin/html/InsecureLogin.html,18,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/insecurelogin/html/InsecureLogin.html,26,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_decode.adoc,8,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries.adoc,28,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries.adoc,40,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries.adoc,56,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries_assignment.adoc,7,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries_assignment2.adoc,7,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_libraries_solution.adoc,7,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_signing_solution.adoc,35,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/documentation/JWT_signing_solution.adoc,77,JWT token detected
